name	sentence_id	paragraph_id	text_issue_date	text_publ_id
Grand Ho	136463	53	09.01.1907	0355-2047
IBpl Hotelli	136464	53	09.01.1907	0355-2047
Dagmar Neorohts	136484	58	09.01.1907	0355-2047
O. Schuitz	136485	58	09.01.1907	0355-2047
Napoleon Vana	136513	76	09.01.1907	0355-2047
Elidclle nuori	136629	131	09.01.1907	0355-2047
John William	136638	133	09.01.1907	0355-2047
Piftor Sfätualon	136653	1	09.01.1907	0355-2047
Carl Vreien	136675	11	09.01.1907	0355-2047
Grönmnrl Ollilista	136721	31	09.01.1907	0355-2047
Väctitröm Porwoosla	136721	31	09.01.1907	0355-2047
Bergroth Tampere	136721	31	09.01.1907	0355-2047
Hontmno Rymättylä	136724	32	09.01.1907	0355-2047
Johansson Turunen	136724	32	09.01.1907	0355-2047
Mattsson Pori	136724	32	09.01.1907	0355-2047
Rainio Ma	136726	33	09.01.1907	0355-2047
Tchigajeff Wilnnsta	136726	33	09.01.1907	0355-2047
Hjelt Tl	136726	33	09.01.1907	0355-2047
Juhala Miufai-iisto	136727	34	09.01.1907	0355-2047
Mosander Hanko	136728	35	09.01.1907	0355-2047
Jleitiiaiibct Ranliesta	136729	36	09.01.1907	0355-2047
Janiliuliit Paimio	136731	36	09.01.1907	0355-2047
Alexis Gripenberg	136743	43	09.01.1907	0355-2047
Georg Estlander	136744	43	09.01.1907	0355-2047
Georg Estlander	136749	47	09.01.1907	0355-2047
Aksel liÄnill	136782	64	09.01.1907	0355-2047
Crohnö Lohja	136785	66	09.01.1907	0355-2047
Suomi Kouluolo	136785	66	09.01.1907	0355-2047
Talonen SluimtjäriDcitä	136786	67	09.01.1907	0355-2047
Kuomilosli Hanko	136787	68	09.01.1907	0355-2047
Käpy Kiistialasta	136788	69	09.01.1907	0355-2047
Söderholm Tampere	136788	69	09.01.1907	0355-2047
Hannula Korpilahti	136793	69	09.01.1907	0355-2047
Varila Turenki	136793	69	09.01.1907	0355-2047
Kolehmainen Kuopio	136804	72	09.01.1907	0355-2047
Hilden Turunen	136810	74	09.01.1907	0355-2047
Artur Markelin	136833	91	09.01.1907	0355-2047
Fredrik l.	136912	140	09.01.1907	0355-2047
Niklas Järnefelt	136925	145	09.01.1907	0355-2047
J. Ingman	137056	43	09.01.1907	0355-2047
Erkki Hällström	137098	68	09.01.1907	0355-2047
Sanni Zlerikangas	137209	128	09.01.1907	0355-2047
Viktor Eki	137466	54	10.01.1907	0355-2047
Victor Ek-	137475	59	10.01.1907	0355-2047
Robert Blomqvist	137542	110	10.01.1907	0355-2047
Matilda von Troil	137542	110	10.01.1907	0355-2047
Hjalmar Suominen	137554	116	10.01.1907	0355-2047
Harald Åkerman	137572	132	10.01.1907	0355-2047
Allan Serlachius	137585	143	10.01.1907	0355-2047
Otto Hyyry	137586	143	10.01.1907	0355-2047
Aleksis Kivi	137653	27	10.01.1907	0355-2047
Selim Palmgren	137675	44	10.01.1907	0355-2047
Ossian Fohström	137675	44	10.01.1907	0355-2047
Oskar Merikanto	137678	46	10.01.1907	0355-2047
Otto Kotilainen	137696	56	10.01.1907	0355-2047
Axel Öhmanilla	137711	64	10.01.1907	0355-2047
Karl Frantzilla	137711	64	10.01.1907	0355-2047
