Source	Target	Weigth
Eero Alpi	Hilma Rantanen	2
Jooseppi Lehto	Kusti Näre	2
Olga Leino	Väinö Tanner	2
Olga Leino	Tilda Öhrnberg	2
Johanna Constance Nemlanderille	Klara Erika Vikström	2
Johanna Constance Nemlanderille	Vilhelmina Lampénille	2
Aina Sundström	Hilma Lassila	2
Aina Sundström	Ida Aalto	2
Aina Sundström	Hilma Kaunisto	2
Aina Sundström	Antti Ollila	2
Aina Sundström	Anni Ahonen	2
Aina Sundström	Ida Takanen	2
Aina Sundström	Aksel Alanen	2
Aina Sundström	Aleksander Heikkinen	2
Aina Sundström	Herman Lindholm	2
Aina Sundström	Fiina Ekman	2
Aina Sundström	Hilma Myöhänen	2
Aina Sundström	Hilja Liimatainen	2
Aina Sundström	Ida Kosonen	2
Aina Sundström	Olga Ström	2
Aina Sundström	Maria Söderlund	2
Aina Sundström	Helmi Karttunen	2
Aina Sundström	Fiina Nikander	2
Aina Sundström	Aleksander Rosenberg	2
Aina Sundström	Lyydia Santanen	2
Oskari Leiwo	Wäinö Tanner	2
Selim Palmgren	Toivo Kuula	2
Heikki Ritavuori	Vilho Selinhelmo	2
Alfred Werner Joki	Johan Malinen	2
Isak Kalliomäki	Jaakko Kallio	2
Isak Kalliomäki	Kalle Kantola	2
Isak Kalliomäki	Kalle Jäntti	2
Isak Kalliomäki	Karl Saaristo	2
Isak Kalliomäki	Isak Lehtinen	2
Isak Kalliomäki	Juho Nestor Nurmi	2
Isak Kalliomäki	Wilho Aaltonen	2
Isak Kalliomäki	Otto Sallinen	2
Isak Kalliomäki	Jooseppi Rajala	2
Friedrich Engels	Hilda Tammeio	2
Aino Joki	Katri Malinen	2
Aino Joki	Lyydia Joki	2
Matti Autio	Satu- Jussi	2
Matti Autio	Yrjö Sirola	2
Aksel Frtsk	Juho Mäntylä	2
Malla Mikkola	Robert Kajanuksen	2
Richard Calwer	Väinö Tanner	2
Hilda Hänninen	Hilda Pynnänen	2
Hilda Hänninen	Ida Aalto	2
Hilda Hänninen	Hilma Kaunisto	2
Hilda Hänninen	Nikolai Gerung	2
Hilda Hänninen	Ida Kosonen	2
Hilda Hänninen	Hilda Ihalainen	2
Hilda Hänninen	Wilho Lindroos	2
Hilda Hänninen	Ida Kanth	2
Hilda Hänninen	Kalle Klinga	2
Hilda Hänninen	Ida Takanen	2
Hilda Hänninen	Hilja Liimatainen	2
Hilda Hänninen	Lyydia Santanen	2
Irene Johansson	Nikolai Gerung	2
Irene Johansson	Kalle Klinga	2
Irene Johansson	Wilho Lindroos	2
Irene Johansson	Lyydia Santanen	2
Hilma Söderholm	Ida Aalto	2
Hilma Söderholm	Nikolai Gerung	2
Hilma Söderholm	Ida Kosonen	2
Hilma Söderholm	Wilho Lindroos	2
Hilma Söderholm	Ida Kanth	2
Hilma Söderholm	Kalle Klinga	2
Hilma Söderholm	Ida Takanen	2
Hilma Söderholm	Lyydia Santanen	2
Fredrik Edw	Frits Ernst	2
Helmi Setälä	Juhani Aho	2
Helmi Setälä	Oscar Wilde	2
Helmi Setälä	Herman Bahr	2
EliS Himanen	Tuomas Raunio	2
Kalle Tulla	Kalle Välimäki	2
Alarik Emil Sikanen	Johan Nurminen	2
Alarik Emil Sikanen	Johan Urho Rantala	2
Alarik Emil Sikanen	Henrik Filppulan	2
Alarik Emil Sikanen	Wäinö Sigfrid Forsströmin	2
Alarik Emil Sikanen	Juho Anders Ahlgrenin	2
Alarik Emil Sikanen	Jaakko Kallio	2
Alarik Emil Sikanen	Kalle Kantola	2
Alarik Emil Sikanen	Frans Johan Emil Leschin	2
Alarik Emil Sikanen	Arndt Auwisen	2
Alarik Emil Sikanen	Kaarlo Niininen	2
Alarik Emil Sikanen	Henrik Wiktor Merisaari	2
Alarik Emil Sikanen	Kaarle Kustaa Grönbergin	2
Alarik Emil Sikanen	Antti Jokinen	2
Alarik Emil Sikanen	Karl Saaristo	2
Alarik Emil Sikanen	Isak Lehtinen	2
Alarik Emil Sikanen	Wäinö Heikki Hakkarainen	2
Alarik Emil Sikanen	Juho Nestor Nurmi	2
Alarik Emil Sikanen	Edward Pohjatähti	2
Alarik Emil Sikanen	Richard Lindroosin	2
Alarik Emil Sikanen	Johan Alfred Mäkipää	2
Alarik Emil Sikanen	Kalle Jäntti	2
Alarik Emil Sikanen	Kustaa Emil Aaltonen	2
Alarik Emil Sikanen	Wilho Aaltonen	2
Alarik Emil Sikanen	August Oikarinen	2
Alarik Emil Sikanen	Kustaa Wilhelm Palmu	2
Alarik Emil Sikanen	Frans Oskar Nurmi	2
Alarik Emil Sikanen	Otto Sallinen	2
Alarik Emil Sikanen	Niklas Wirtasen	2
Alarik Emil Sikanen	Johan Arthur Taimi	2
Alarik Emil Sikanen	Matti Veijalainen	2
Alarik Emil Sikanen	Juho Myntti	2
Alarik Emil Sikanen	Emil Artur Bergström	2
Alarik Emil Sikanen	Jooseppi Rajala	2
Alarik Emil Sikanen	Anders Johan Forsman	2
Alarik Emil Sikanen	Juho Oskar Jokinen	2
Alarik Emil Sikanen	Johan Kauppinen	2
Alarik Emil Sikanen	Tuomas Piispa Ursin	2
Alarik Emil Sikanen	Wilhelm Jaakkola	2
Alarik Emil Sikanen	Juho Taawi Tuoda	2
Alarik Emil Sikanen	Hjalmar Nieminen	2
Alarik Emil Sikanen	Juho Kustaa Rantanen	2
Alarik Emil Sikanen	Gustaf Oskar Rantala	2
Emil Anshelm Mäkelä	Karl Niininen	2
Emil Anshelm Mäkelä	Johan Oskari Jokinen	2
Emil Anshelm Mäkelä	Kalle Kantola	2
Emil Anshelm Mäkelä	Karl Saaristo	2
Emil Anshelm Mäkelä	Isak Lehtinen	2
Emil Anshelm Mäkelä	Juho Nestor Nurmi	2
Emil Anshelm Mäkelä	Wilho Aaltonen	2
Emil Anshelm Mäkelä	Jooseppi Rajala	2
Emil Anshelm Mäkelä	Karl Heli	2
Emil Anshelm Mäkelä	Kalle Jäntti	2
Emil Anshelm Mäkelä	Johan Myntti	2
Emil Anshelm Mäkelä	Karl Wilh	2
H. Heikinheimo	I. Rinne	2
Alanne Fredriksberg	Laine I.	2
Alanne Fredriksberg	Olga Leino	2
Antti Jalava	Olli Salovaara	2
Antti Seppälä	Heikki Poutiainen	2
Helena Makkonen	Mandi Säilä	2
Helena Makkonen	Mandi Lehtosalo	2
Hilda Ihalainen	Hilma Lassila	2
Hilda Ihalainen	Ida Kosonen	2
Hilda Ihalainen	Katri Räisänen	2
Hilda Ihalainen	Maria Söderlund	2
Hilda Ihalainen	Hilda Pynnänen	2
Hilda Ihalainen	Irene Johansson	2
Hilda Ihalainen	Ida Kanth	2
Hilda Ihalainen	Hilma Söderholm	2
Antti Paajanen	Kalle Pärnänen	2
Matti Veijalainen	Wilhelm Jaakkola	2
Matti Veijalainen	Niklas Wirtasen	2
Matti Veijalainen	Wäinö Sigfrid Forsströmin	2
Matti Veijalainen	Richard Lindroosin	2
Matti Veijalainen	Wäinö Heikki Hakkarainen	2
Matti Veijalainen	Otto Sallinen	2
Elli Helander	Ida Warjoranta	2
Herman Lindholm	Hilma Lassila	2
Herman Lindholm	Nikolai Gerung	2
Herman Lindholm	Wilho Lindroos	2
Herman Lindholm	Olga Ström	2
Herman Lindholm	Maria Söderlund	2
Herman Lindholm	Kalle Klinga	2
Herman Lindholm	Hilja Liimatainen	2
Arndt Auwisen	Johan Nurminen	2
Arndt Auwisen	Johan Urho Rantala	2
Arndt Auwisen	Henrik Filppulan	2
Arndt Auwisen	Wäinö Sigfrid Forsströmin	2
Arndt Auwisen	Juho Anders Ahlgrenin	2
Arndt Auwisen	Jaakko Kallio	2
Arndt Auwisen	Kalle Kantola	2
Arndt Auwisen	Frans Johan Emil Leschin	2
Arndt Auwisen	Juho Myntti	2
Arndt Auwisen	Kaarlo Niininen	2
Arndt Auwisen	Henrik Wiktor Merisaari	2
Arndt Auwisen	Kaarle Kustaa Grönbergin	2
Arndt Auwisen	Karl Saaristo	2
Arndt Auwisen	Isak Lehtinen	2
Arndt Auwisen	Wäinö Heikki Hakkarainen	2
Arndt Auwisen	Johan Alfred Mäkipää	2
Arndt Auwisen	Richard Lindroosin	2
Arndt Auwisen	Edward Pohjatähti	2
Arndt Auwisen	Kalle Jäntti	2
Arndt Auwisen	Kustaa Emil Aaltonen	2
Arndt Auwisen	Wilho Aaltonen	2
Arndt Auwisen	August Oikarinen	2
Arndt Auwisen	Kustaa Wilhelm Palmu	2
Arndt Auwisen	Frans Oskar Nurmi	2
Arndt Auwisen	Otto Sallinen	2
Arndt Auwisen	Niklas Wirtasen	2
Arndt Auwisen	Johan Arthur Taimi	2
Arndt Auwisen	Matti Veijalainen	2
Arndt Auwisen	Hjalmar Nieminen	2
Arndt Auwisen	Emil Artur Bergström	2
Arndt Auwisen	Jooseppi Rajala	2
Arndt Auwisen	Juho Oskar Jokinen	2
Arndt Auwisen	Johan Kauppinen	2
Arndt Auwisen	Tuomas Piispa Ursin	2
Arndt Auwisen	Wilhelm Jaakkola	2
Arndt Auwisen	Juho Nestor Nurmi	2
Arndt Auwisen	Juho Taawi Tuoda	2
Arndt Auwisen	Juho Kustaa Rantanen	2
Arndt Auwisen	Gustaf Oskar Rantala	2
Carl Söderström	Ingrid Andersson	2
Juho Rissanen	Y. Sirola	2
Juho Rissanen	Kaapro Jääskeläinen	2
Juho Rissanen	Sulo Vuolijoki	2
Juho Rissanen	Kari Marx	2
Juho Rissanen	Kaarle Halme	2
Eemil Elo	Väinö Jokinen	2
Eemil Elo	Kaapro Jääskeläinen	2
Eemil Elo	Juho Rissanen	2
Eemil Elo	Kaarle Halme	2
H. Stenström	Laine Maikkalapsi	2
Kaarle Mänty	Matti Rossi	2
Fanni Sola	Kaarlo Nissinen	2
Fanni Sola	Otto Noro	2
Fanni Sola	Tyyne Halme	2
Hilja Pärssinen	Maria Raunio	2
Hilja Pärssinen	Mikko Uotinen	2
Hilja Pärssinen	Y. Sirola	2
Alfred Mäkipää	Juho And	2
Alfred Mäkipää	Wilho Aaltonen	2
Alfred Mäkipää	Arnold Napoleon Eklund	2
Alfred Mäkipää	Kalle Kantola	2
Alfred Mäkipää	Henrik Filppula	2
Alfred Mäkipää	Jooseppi Rajala	2
Alfred Mäkipää	Wäinö Heik	2
Alfred Mäkipää	Kalle Jäntti	2
Alfred Mäkipää	Kasper Renström	2
Matti Helenius-Seppälä	Sakeus Juuri-Oja	2
Fiina Ekman	Ida Aalto	2
Fiina Ekman	Ida Takanen	2
Fiina Ekman	Hilda Ihalainen	2
Fiina Ekman	Ida Kanth	2
Fiina Ekman	Olga Ström	2
Fiina Ekman	Herman Lindholm	2
Fiina Ekman	Hilma Myöhänen	2
Fiina Ekman	Ida Kosonen	2
Fiina Ekman	Helmi Karttunen	2
Fiina Ekman	Hilda Pynnänen	2
Fiina Ekman	Hilma Kaunisto	2
Hilja Liinamaa	Hilja Pärssinen	2
Karl Wilh	Otto Sallinen	2
Henrik Filppula	Wilho Aaltonen	2
Henrik Filppula	Kalle Kantola	2
Henrik Filppula	Juho And	2
Henrik Filppula	Jooseppi Rajala	2
Henrik Filppula	Wäinö Heik	2
Henrik Filppula	Kalle Jäntti	2
Henrik Filppula	Kasper Renström	2
Ernst Nevalinna	Leo Ehrnrooth	2
Ernst Nevalinna	Santeri Ingman	2
Ernst Nevalinna	Matti Seppälä	2
Ernst Nevalinna	Rafael Erich	2
Ernst Nevalinna	Otto Stenroth	2
Ernst Nevalinna	Onni Talas	2
Ernst Nevalinna	Hugo Rautapää	2
Ernst Nevalinna	Kyösti Järvinen	2
Ernst Nevalinna	Heikki Renvall	2
Ernst Nevalinna	Tekla Hultin	2
Ernst Nevalinna	Yrjö Jahnsson	2
Anatoli Iwanowitsh	Anatoli Iwanowitshin	2
Onni Talas	Otto Stenroth	2
Onni Talas	Santeri Ingman	2
Onni Talas	Yrjö Jahnsson	2
Onni Talas	Tekla Hultin	2
Onni Talas	Rafael Erich	2
Hilma Nyström	Ida Aalto	2
Hilma Nyström	Nikolai Gerung	2
Hilma Nyström	Wilho Lindroos	2
Hilma Nyström	Ida Kanth	2
Hilma Nyström	Kalle Klinga	2
Hilma Nyström	Ida Takanen	2
Hilma Nyström	Lyydia Santanen	2
Richard Lindroosin	Wäinö Sigfrid Forsströmin	2
Richard Lindroosin	Wäinö Heikki Hakkarainen	2
Richard Lindroosin	Wilhelm Jaakkola	2
Richard Lindroosin	Wilho Aaltonen	2
Richard Lindroosin	Tuomas Piispa Ursin	2
Jooseppi Rajala	Wäinö Sigfrid Forsströmin	2
Jooseppi Rajala	Juho Anders Ahlgrenin	2
Jooseppi Rajala	Wäinö Heikki Hakkarainen	2
Jooseppi Rajala	Juho Myntti	2
Jooseppi Rajala	Kaarlo Niininen	2
Jooseppi Rajala	Wäinö Heik	2
Jooseppi Rajala	Richard Lindroosin	2
Jooseppi Rajala	Juho And	2
Jooseppi Rajala	Kustaa Wilhelm Palmu	2
Jooseppi Rajala	Niklas Wirtasen	2
Jooseppi Rajala	Kustaa Emil Aaltonen	2
Jooseppi Rajala	Juho Oskar Jokinen	2
Jooseppi Rajala	Wilhelm Jaakkola	2
Jooseppi Rajala	Juho Taawi Tuoda	2
Jooseppi Rajala	Kaarle Kustaa Grönbergin	2
Jooseppi Rajala	Kasper Renström	2
Jooseppi Rajala	Juho Kustaa Rantanen	2
Maikki Nojonen	Teodor Nieminen	2
Leo Funtekln	Ossian FohströrrTin	2
Juho Kustaa Rantanen	Tuomas Piispa Ursin	2
Juho Kustaa Rantanen	Kustaa Emil Aaltonen	2
Juho Kustaa Rantanen	Wilho Aaltonen	2
Juho Kustaa Rantanen	Kustaa Wilhelm Palmu	2
Juho Kustaa Rantanen	Niklas Wirtasen	2
Juho Kustaa Rantanen	Matti Veijalainen	2
Juho Kustaa Rantanen	Wäinö Sigfrid Forsströmin	2
Juho Kustaa Rantanen	Kaarle Kustaa Grönbergin	2
Juho Kustaa Rantanen	Otto Sallinen	2
Juho Kustaa Rantanen	Kalle Kantola	2
Juho Kustaa Rantanen	Juho Myntti	2
Juho Kustaa Rantanen	Kaarlo Niininen	2
Juho Kustaa Rantanen	Juho Oskar Jokinen	2
Juho Kustaa Rantanen	Karl Saaristo	2
Juho Kustaa Rantanen	Wäinö Heikki Hakkarainen	2
Juho Kustaa Rantanen	Wilhelm Jaakkola	2
Juho Kustaa Rantanen	Juho Nestor Nurmi	2
Juho Kustaa Rantanen	Juho Taawi Tuoda	2
Juho Kustaa Rantanen	Richard Lindroosin	2
Juho Kustaa Rantanen	Kalle Jäntti	2
Ida Aalto	Irene Johansson	2
Ida Aalto	Maria Söderlund	2
Ida Aalto	Ida Kosonen	2
Ida Aalto	Ida Takanen	2
Ida Aalto	Katri Räisänen	2
Lauri Lettomäki	Miina Sillanpää	2
Ida Aalle	Tilda Örnberg	2
Ida Aalle	Ida Oksanen	2
Ida Aalle	Miina Lindberg	2
Ida Aalle	Miina Sillanpää	2
Erika Lovisa Forsgrenille	Johanna Constance Nemlanderille	2
Erika Lovisa Forsgrenille	Klara Erika Vikström	2
Erika Lovisa Forsgrenille	Vilhelmina Lampénille	2
Erika Lovisa Forsgrenille	Gustava Vilhelmina	2
Adolf Borgelinin	Johan Nurminen	2
Adolf Borgelinin	Johan Urho Rantala	2
Adolf Borgelinin	Henrik Filppulan	2
Adolf Borgelinin	Adolf Salonen	2
Adolf Borgelinin	Wäinö Sigfrid Forsströmin	2
Adolf Borgelinin	Juho Anders Ahlgrenin	2
Adolf Borgelinin	Jaakko Kallio	2
Adolf Borgelinin	Wilhelm Jaakkola	2
Adolf Borgelinin	Kalle Kantola	2
Adolf Borgelinin	Frans Johan Emil Leschin	2
Adolf Borgelinin	Arndt Auwisen	2
Adolf Borgelinin	Kaarlo Niininen	2
Adolf Borgelinin	Henrik Wiktor Merisaari	2
Adolf Borgelinin	Kaarle Kustaa Grönbergin	2
Adolf Borgelinin	Antti Jokinen	2
Adolf Borgelinin	Karl Saaristo	2
Adolf Borgelinin	Isak Lehtinen	2
Adolf Borgelinin	Wäinö Heikki Hakkarainen	2
Adolf Borgelinin	Juho Nestor Nurmi	2
Adolf Borgelinin	Edward Pohjatähti	2
Adolf Borgelinin	Richard Lindroosin	2
Adolf Borgelinin	Johan Alfred Mäkipää	2
Adolf Borgelinin	Kalle Jäntti	2
Adolf Borgelinin	Alarik Emil Sikanen	2
Adolf Borgelinin	Kustaa Emil Aaltonen	2
Adolf Borgelinin	Wilho Aaltonen	2
Adolf Borgelinin	August Oikarinen	2
Adolf Borgelinin	Kustaa Wilhelm Palmu	2
Adolf Borgelinin	Frans Oskar Nurmi	2
Adolf Borgelinin	Niklas Wirtasen	2
Adolf Borgelinin	Johan Arthur Taimi	2
Adolf Borgelinin	Matti Veijalainen	2
Adolf Borgelinin	Juho Myntti	2
Adolf Borgelinin	Emil Artur Bergström	2
Adolf Borgelinin	Jooseppi Rajala	2
Adolf Borgelinin	Anders Johan Forsman	2
Adolf Borgelinin	Juho Oskar Jokinen	2
Adolf Borgelinin	Johan Kauppinen	2
Adolf Borgelinin	Tuomas Piispa Ursin	2
Adolf Borgelinin	Otto Sallinen	2
Adolf Borgelinin	Juho Taawi Tuoda	2
Adolf Borgelinin	Hjalmar Nieminen	2
Adolf Borgelinin	Juho Kustaa Rantanen	2
Adolf Borgelinin	Gustaf Oskar Rantala	2
Kalle Klinga	Wilho Lindroos	2
Kalle Klinga	Nikolai Gerung	2
Kalle Klinga	Katri Räisänen	2
Kalle Klinga	Olga Ström	2
Heikki Renvall	Leo Ehrnrooth	2
Heikki Renvall	Santeri Ingman	2
Heikki Renvall	Matti Seppälä	2
Heikki Renvall	Rafael Erich	2
Heikki Renvall	Otto Stenroth	2
Heikki Renvall	Onni Talas	2
Heikki Renvall	Hugo Rautapää	2
Heikki Renvall	Kyösti Järvinen	2
Heikki Renvall	Tekla Hultin	2
Heikki Renvall	Yrjö Jahnsson	2
Klara Erika Vikström	Vilhelmina Lampénille	2
Emanuel Nurmi	Jaakko Kallio	2
Emanuel Nurmi	Kalle Kantola	2
Emanuel Nurmi	Karl Saaristo	2
Emanuel Nurmi	Isak Lehtinen	2
Emanuel Nurmi	Kalle Jäntti	2
Emanuel Nurmi	Wilho Aaltonen	2
Emanuel Nurmi	Otto Sallinen	2
Emanuel Nurmi	Jooseppi Rajala	2
Emanuel Nurmi	Emil Anshelm Mäkelä	2
Emanuel Nurmi	Juho Nestor Nurmi	2
Hilda Tammelo	Väinö Tanner	2
Kaarle Kustaa Grönbergin	Tuomas Piispa Ursin	2
Kaarle Kustaa Grönbergin	Kustaa Emil Aaltonen	2
Kaarle Kustaa Grönbergin	Wilho Aaltonen	2
Kaarle Kustaa Grönbergin	Niklas Wirtasen	2
Kaarle Kustaa Grönbergin	Kustaa Wilhelm Palmu	2
Kaarle Kustaa Grönbergin	Wilhelm Jaakkola	2
Kaarle Kustaa Grönbergin	Matti Veijalainen	2
Kaarle Kustaa Grönbergin	Wäinö Sigfrid Forsströmin	2
Kaarle Kustaa Grönbergin	Wäinö Heikki Hakkarainen	2
Kaarle Kustaa Grönbergin	Kalle Kantola	2
Kaarle Kustaa Grönbergin	Kaarlo Niininen	2
Kaarle Kustaa Grönbergin	Karl Saaristo	2
Kaarle Kustaa Grönbergin	Otto Sallinen	2
Kaarle Kustaa Grönbergin	Richard Lindroosin	2
Kaarle Kustaa Grönbergin	Kalle Jäntti	2
Fiina Nikander	Ida Aalto	2
Fiina Nikander	Ida Takanen	2
Fiina Nikander	Hilda Ihalainen	2
Fiina Nikander	Olga Ström	2
Fiina Nikander	Herman Lindholm	2
Fiina Nikander	Hilma Myöhänen	2
Fiina Nikander	Ida Kosonen	2
Fiina Nikander	Hilda Pynnänen	2
Fiina Nikander	Ida Kanth	2
Fiina Nikander	Helmi Karttunen	2
Fiina Nikander	Hilma Kaunisto	2
Anni Ahonen	Ida Aalto	2
Anni Ahonen	Ida Takanen	2
Anni Ahonen	Hilda Ihalainen	2
Anni Ahonen	Ida Kanth	2
Anni Ahonen	Olga Ström	2
Anni Ahonen	Herman Lindholm	2
Anni Ahonen	Hilma Myöhänen	2
Anni Ahonen	Ida Kosonen	2
Anni Ahonen	Hilda Pynnänen	2
Anni Ahonen	Helmi Karttunen	2
Anni Ahonen	Hilma Kaunisto	2
Anni Ahonen	Antti Ollila	2
Heikki Klemetti	Malla Mikkola	2
Otto Kotilainen	Selim Palmgren	2
Otto Kotilainen	Väinö Mäkinen	2
Eino Rautavaara	Esther Niska	2
Eino Rautavaara	Leo Funtekln	2
Eino Rautavaara	Ossian FohströrrTin	2
Frans Johan Emil Leschin	Johan Nurminen	2
Frans Johan Emil Leschin	Johan Urho Rantala	2
Frans Johan Emil Leschin	Henrik Filppulan	2
Frans Johan Emil Leschin	Wäinö Sigfrid Forsströmin	2
Frans Johan Emil Leschin	Juho Anders Ahlgrenin	2
Frans Johan Emil Leschin	Jaakko Kallio	2
Frans Johan Emil Leschin	Kalle Kantola	2
Frans Johan Emil Leschin	Juho Myntti	2
Frans Johan Emil Leschin	Gustaf Oskar Rantala	2
Frans Johan Emil Leschin	Kaarlo Niininen	2
Frans Johan Emil Leschin	Henrik Wiktor Merisaari	2
Frans Johan Emil Leschin	Karl Saaristo	2
Frans Johan Emil Leschin	Isak Lehtinen	2
Frans Johan Emil Leschin	Johan Kauppinen	2
Frans Johan Emil Leschin	Johan Alfred Mäkipää	2
Frans Johan Emil Leschin	Richard Lindroosin	2
Frans Johan Emil Leschin	Kalle Jäntti	2
Frans Johan Emil Leschin	Niklas Wirtasen	2
Frans Johan Emil Leschin	Wilho Aaltonen	2
Frans Johan Emil Leschin	Kustaa Wilhelm Palmu	2
Frans Johan Emil Leschin	Frans Oskar Nurmi	2
Frans Johan Emil Leschin	Otto Sallinen	2
Frans Johan Emil Leschin	Wilhelm Jaakkola	2
Frans Johan Emil Leschin	Johan Arthur Taimi	2
Frans Johan Emil Leschin	Matti Veijalainen	2
Frans Johan Emil Leschin	Hjalmar Nieminen	2
Frans Johan Emil Leschin	Juho Kustaa Rantanen	2
Frans Johan Emil Leschin	Jooseppi Rajala	2
Frans Johan Emil Leschin	Kustaa Emil Aaltonen	2
Frans Johan Emil Leschin	Kaarle Kustaa Grönbergin	2
Frans Johan Emil Leschin	Wäinö Heikki Hakkarainen	2
Frans Johan Emil Leschin	Tuomas Piispa Ursin	2
Frans Johan Emil Leschin	Juho Nestor Nurmi	2
Frans Johan Emil Leschin	Juho Taawi Tuoda	2
Frans Johan Emil Leschin	Juho Oskar Jokinen	2
Emil Heino	Kalle Heinonen	2
Johan Myntti	Karl Niininen	2
Johan Myntti	Johan Oskari Jokinen	2
Johan Myntti	Karl Heli	2
Johan Myntti	Otto Sallinen	2
Johan Myntti	Karl Wilh	2
Ida Haapala	Olga Salmi	2
Ada Negri	Heinrich Heine	2
Ada Negri	Gustaf Fröding	2
Hilma Mantere	Miina Kaipainen	3
Hilma Mantere	Ida Rantanen	3
Hilma Mantere	Hilma Tähtinen	3
Leonid Andrejev	Yrjö Sirola	3
Wilho Laine	Wäinö Tanner	3
Oskar Merikanto	Signe Kolthoff	3
Leo Tolstoi	Max Schippel	3
Aina Niska	Otto Kotilainen	3
Aina Niska	Selim Palmgren	3
Aina Niska	Heino Kaski	3
Aina Niska	Väinö Mäkinen	3
Aina Niska	Toivo Kuula	3
Kalle Hämäläinen	Yrjö Sirola	3
Kalle Hämäläinen	Vihtori Salmi	3
Tuomas Piispa Ursin	Wilho Aaltonen	3
Aune Krohn	INGEBORG MARIA	3
Juho Nestor Nurmi	Wilho Aaltonen	3
Juho Nestor Nurmi	Otto Sallinen	3
Juho Nestor Nurmi	Kalle Kantola	3
Juho Nestor Nurmi	Karl Saaristo	3
Juho Nestor Nurmi	Kalle Jäntti	3
Ida Rantanen	Miina Kaipainen	3
Otto Stenroth	Santeri Ingman	3
Hilma Tähtinen	Ida Rantanen	3
Hilma Tähtinen	Miina Kaipainen	3
ARVID JÄRNEFELT	Nestori Telkkä	3
Katri Malinen	Lyydia Joki	3
Ida Kantanen	Maria Laine	3
Gustava Vilhelmina	Vilhelmina Lampénille	3
Emil Strauss	Pietari Päivärinta	3
Ernst Lampen	Werner Lindbohm	3
Ernst Lampen	Walter Herlin	3
A. Timonen	O. Oksaaen	3
Alma Jokinen	Emil Perttilä	3
Kaarle Halme	Simo Kaario	3
Kaarle Halme	Otto Kotilainen	3
Heikki Tandefelt	Signe Kolthoff	3
Heikki Tandefelt	Oskar Merikanto	3
Kaarlo Nissinen	Otto Noro	3
Juhani Aho	Lucrezia Borg	3
Arnold Napoleon Eklund	Kalle Kantola	3
Arnold Napoleon Eklund	Kalle Jäntti	3
Arnold Napoleon Eklund	Wilho Aaltonen	3
Arnold Napoleon Eklund	Jooseppi Rajala	3
Aatto Siren	Miina Sillanpää	3
Hilma Myöhänen	Hilma Nyström	3
Hilma Myöhänen	Irene Johansson	3
Hilma Myöhänen	Hilma Söderholm	3
Hilma Myöhänen	Katri Räisänen	3
Peräläinen J.	Vesa Aug	3
Peräläinen J.	Uotinen Mikko	3
Jaakko Kallio	Kalle Kantola	3
Jaakko Kallio	Karl Saaristo	3
Jaakko Kallio	Kalle Jäntti	3
Jaakko Kallio	Wilho Aaltonen	3
Jaakko Kallio	Jooseppi Rajala	3
Jaakko Kallio	Juho Nestor Nurmi	3
Aleksander Heikkinen	Antti Ollila	3
Mikko Uotinen	Väinö Jokinen	3
Mikko Uotinen	Robert Blatchford	3
Hilma Lassila	Hilma Nyström	3
Hilma Lassila	Irene Johansson	3
Hilma Lassila	Maria Söderlund	3
Hilma Lassila	Hilma Söderholm	3
Hilma Lassila	Katri Räisänen	3
Mandi Terho	Simo Kaario	3
Mandi Terho	Otto Noro	3
Kalle Kantola	Otto Sallinen	3
Kalle Kantola	Matti Veijalainen	3
Kalle Kantola	Karl Saaristo	3
Kalle Kantola	Tuomas Piispa Ursin	3
Antti Ollila	Hilda Ihalainen	3
Antti Ollila	Wilho Lindroos	3
Antti Ollila	Hilda Hänninen	3
Antti Ollila	Katri Räisänen	3
Antti Ollila	Irene Johansson	3
Antti Ollila	Hilma Söderholm	3
Antti Jokinen	Jaakko Kallio	3
Antti Jokinen	Edward Pohjatähti	3
Antti Jokinen	Otto Sallinen	3
Antti Jokinen	Kalle Kantola	3
Antti Jokinen	Karl Saaristo	3
Antti Jokinen	Isak Lehtinen	3
Antti Jokinen	Kalle Jäntti	3
Antti Jokinen	Wilho Aaltonen	3
Antti Jokinen	Jooseppi Rajala	3
Antti Jokinen	Juho Nestor Nurmi	3
Augusta Mattson	Paul Mattson	3
Abel Halme	Jaakko Kallio	3
Abel Halme	Antti Jokinen	3
Abel Halme	Edward Pohjatähti	3
Abel Halme	Otto Sallinen	3
Abel Halme	Kalle Kantola	3
Abel Halme	Karl Saaristo	3
Abel Halme	Isak Lehtinen	3
Abel Halme	Kalle Jäntti	3
Abel Halme	Wilho Aaltonen	3
Abel Halme	Jooseppi Rajala	3
Abel Halme	Juho Nestor Nurmi	3
Timo Korpimaa	Yrjö Sirola	3
Ludvig Hjelt	Vilho Selinheimo	3
Anni Collan	Yrjö Weil	3
Aksel Alanen	Hilma Lassila	3
Aksel Alanen	Fiina Nikander	3
Aksel Alanen	Anni Ahonen	3
Aksel Alanen	Katri Räisänen	3
Aksel Alanen	Herman Lindholm	3
Aksel Alanen	Maria Söderlund	3
Aksel Alanen	Hilda Hänninen	3
Aksel Alanen	Hilma Nyström	3
Aksel Alanen	Fiina Ekman	3
Aksel Alanen	Irene Johansson	3
Aksel Alanen	Antti Ollila	3
Aksel Alanen	Hilma Söderholm	3
Juho Laakso	Maria Laine	3
Jalmari Joutsi	Kaarlo Nissinen	3
