Source	Target	Weigth
Juho Lepistö	Juho Rannikko	21
Edward Pruntsi	I. Soini	21
Emma Teittinen	Oskar Nissinen	21
Hilma Mattila	Saima Niemi	21
Julius Ailio	Matti Autio	21
Aksel Alander	Aksel Castren	21
Hilja Haahti	Ilmari Calamnius- Kianto	21
Antti Jokinen	Karl Saaristo	21
Amalia Grönberg	Nathan Söderblom	21
Emil Wammaskoski	Sohvi Kulovuori	21
Juho Klami	Tuomas Talsia	21
Anna Brännas	Karolina Sacheus	21
Hilma Räsänen	Mikael Soininen	21
Adolf Salonen	Herman Asikainen	21
Adolf Salonen	Kalle Jäntti	21
Jaakko Kallio	Jooseppi Rajala	21
Maria Tiihonen	Miina Korhonen	21
Johan Nurminen	Kalle Jäntti	21
Juho Savio	Taavi Murto	21
Hilja Liinamaa	Hilja Pärssinen	21
Hjalmar Nieminen	Karl Saaristo	21
Hjalmar Nieminen	Kaarle Helin	21
Hjalmar Nieminen	Juho Oskar Jokinen	21
Hjalmar Nieminen	Kalle Jäntti	21
Hjalmar Nieminen	Kaarlo Niininen	21
Erik Peltola	Matti Ahola	21
Hemmo Kallio	Jussi Snellman	21
Ellen Suomela	Sandra Koskinen	21
Heikki Kiiskinen	Hilma Räsänen	21
Herman Asikainen	Jaakko Kallio	21
Juho Hopponen	Matti Puhakka	21
Albin Koponen	Jenny Maria	21
August Alho	Frans Junttila	21
Alli Nissinen	Helmi Setälä	21
Arnold Napoleon Eklund	Kalle Kantola	21
Arnold Napoleon Eklund	Emanuel Nurmi	21
Arnold Napoleon Eklund	Wilho Aaltonen	21
Aapeli Hurme	Elis Himanen	22
Juho Nestor Nurmi	Wilho Aaltonen	22
Karl Saaristo	Otto Sallinen	22
Lennart Backman	Valter Gadding	22
Mikko Uotinen	Otto Tiuppa	22
Georg H. Hedman	Isak Kerttula	22
Fritz Wiik	Otto Tanner	22
Juho Torppa	Otto Wreden	22
Aino Snellman	Arnold Almqvist	22
Edmond Andrån	Maurice Ordonneau	22
Kaarle Krohn	Leo Harmaja	22
Erkki Melartin	Jean Sibelius	22
Eemeli Kunnas	Lauri Mäkinen	22
Antti Jokinen	Arnold Napoleon Eklund	22
Antti Jokinen	Emanuel Nurmi	22
Juho Kustaa Rantanen	Juho Nestor Nurmi	22
Juho Kustaa Rantanen	Kalle Kantola	22
Kalle Jäntti	Otto Sallinen	22
Justiina Huuskonen	Karolina Sacheus	22
Miina Sillanpää	Wäinö Woionmaa	22
Emanuel Nurmi	Jaakko Kallio	22
Erkki Melartinin	Kaarle Krohn	22
Jaakko Kallio	Otto Sallinen	22
Armas Järnefelt	Eino Leino	22
Helmi Setälä	Juhani Aho	22
Isak Mehtonen	Kaarlo Heikkinen	22
Juho Myntti	Otto Sallinen	22
Georg Segerstrålen	Helge Hartman	22
Heikki Kiiskinen	Juhani Leppälä	22
Aksel Castren	Jonas Castren	22
Greta Lipponen	Sofia Norström	22
Emil VammasKosKi	Sohvi Kulovuori	22
Emil VammasKosKi	Irene Mendelin	22
Anders Johan Forsman	Kalle Jäntti	22
Emil Lassi	Emil VammasKosKi	22
Juho Nestor Nurmi	Karl Saaristo	23
Juhani Aho	Maila Talwion	23
Eino Leino	Jaana Rönty Nietzsche	23
John Wiklén	Juho Wuorikoski	23
Matti Autio	Miina Sillanpää	23
Kaapo Murros	Tyko Varto	23
Rudolf Holsti	Väinö Puustinen	23
Jooseppi Rajala	Kalle Kantola	23
Eero Erkko	I. Astalan	23
Eero Erkko	Pekka Pennanen	23
ANTTI MIKKOLA	Jaakko Hurtti	23
Juho Torppa	Oskari Laine	23
Eemil Suvanto	Kustaa Hirviaho	23
Alanne Fredriksberg	Laine Fredriksberg	23
Juho Wuorikoski	Nurmio E.	23
Juho Vesa	Santeri Ingman	23
Aksel Alander	Jonas Castren	23
Juho Snellman	Matti Pesonen	23
Eemeli Kunnas	Maiju Seppälä	23
Antti Jokinen	Kalle Jäntti	23
I. Astalan	Otto Wreden	23
Emanuel Nurmi	Kalle Kantola	23
Hilma Räsänen	Kyösti Kallio	23
A. Ivanoff	Kirjakauppias J.	23
Jaakko Kallio	Kalle Kantola	23
Jaakko Kallio	Kalle Jäntti	23
Juho Matinolli	Matti Pajari	23
Allan Serlachius	Juhani Rinne	23
Aino Kallas	Jaana Rönty	23
Juhani Leppälä	Lauri Tuunainen	23
Aksel Castren	Karl H. Turunen	23
Alexandre Bisson	Jalmari Finne	23
Kotkaniemi Alavus	Nurmio E.	23
Herman Asikainen	Juho Kustaa Rantanen	23
Herman Asikainen	Kalle Jäntti	23
Ida Aalberg	Ida Aalbergin	23
Alli Nissinen	Hilja Pärssinen	23
Juho Nestor Nurmi	Kalle Jäntti	24
Edvin Vikberg	Tiihonen Puijonkatu	24
John Wiklén	Kotkaniemi Kurikka	24
Tyko Varto	Väinö Vankk-oja	24
Eero Erkko	Eino Leino	24
Eero Erkko	Otto Wrede	24
Eero Erkko	Mikko Knuutila	24
A. Alopaeus	Ulla Ropponen	24
A. Alopaeus	Tiihonen Puijonkatu	24
Aurora Lindell-	Maria Palo	24
Karl Friborg	Rudolf Vildsköld	24
Kalle Kantola	Otto Sallinen	24
Emanuel Nurmi	Kalle Jäntti	24
Emanuel Nurmi	Jooseppi Rajala	24
Emanuel Nurmi	Wilho Aaltonen	24
Hilma Räsänen	Santeri Alkio	24
Adolf Salonen	Karl Saaristo	24
Helmi Setälä	Oscar Wilde	24
Aino Kallas	Hilja Haahti	24
Hanna Varis	Justiina Huttunen	24
Anton Kiri Kaipiainen	Matti Ahola	24
Herman Asikainen	Karl Saaristo	24
Herman Asikainen	Kalle Kantola	24
Varatuomarit EINAR	Yrjö Pulkkinen	24
Antti Kaasalainen	Heikki Renvall	24
Hanna Rautio	Sofia Norström	25
Aune Krohn	Ilmari Krohn	25
Karl Saaristo	Wilho Aaltonen	25
A. Apostoli	Oscar Carlsson	25
Antti Paajanen	Kalle Pärnänen	25
Kaapo Murros	Väinö Vankk-oja	25
John William Nylanderin	Juhani Aho	25
Jooseppi Rajala	Karl Saaristo	25
Jooseppi Rajala	Wilho Aaltonen	25
Eero Erkko	Wäinö Salminen	25
A. Federley	Emil VammasKosKi	25
Väinö Tolkka	Yrjö Sirola	25
Anna Karppi	Hanna Varis	25
Antti Jokinen	Juho Kustaa Rantanen	25
Timo Korpimaa	Väinö Vankk-oja	25
Juho Kustaa Rantanen	Karl Saaristo	25
Justiina Huuskonen	Tiihonen Puijonkatu	25
Emanuel Nurmi	Karl Saaristo	25
Jaakko Hurtti	Kaarle Krohn	25
Jaakko Kallio	Karl Saaristo	25
Herman Asikainen	Jooseppi Rajala	25
Maria Holmberg	VENLA SAARINEN	25
Emil Perttilä	Miina Sillanpää	26
EDLA ROSLINO	Ida Helenius	26
Eino Leino	Herman Stenberg	26
August Bebel	Leo Tolstoi	26
Jooseppi Rajala	Juho Kustaa Rantanen	26
Eero Erkko	Otto Wreden	26
Eero Erkko	Lucina Hagman	26
Juho Lepistö	Juho Tulikoura	26
Karoliina Zacheus	Tiihonen Puijonkatu	26
Juho Snellman	Lucina Hagman	26
Minna Canth	Ulla Ropponen	26
Anton Huotari	Väinö Vankk-oja	26
Karl Friborg	Rudolf Wildsköld	26
Emilia Eklind	Maria Holmberg	26
Emanuel Nurmi	Juho Kustaa Rantanen	26
A. Ivanoff	A. Kutvonen	26
Alli Trygg-Helenius	Mandi Granfelt	26
Otto Karhi	Santeri Alkio	26
Aleksi Kangaspää	Juho Lahtinen	27
Aatu Voutila Maaninka	O. Vallenius	27
ANTTI MIKKOLA	Kaarle Krohn	27
Eemil Suvanto	Matti Pesola	27
Eemeli Kunnas	Miina Sillanpää	27
Juho Kustaa Rantanen	Wilho Aaltonen	27
Juho Kustaa Rantanen	Kalle Jäntti	27
Kalle Jäntti	Wilho Aaltonen	27
Kalle Kantola	Wilho Aaltonen	27
Adam Hirvonen	Pekka Jyrkinen	27
H. Lindroos	Otto Wrede	27
Anna Brännas	Tiihonen Puijonkatu	27
Hilma Räsänen	Juhani Leppälä	27
Erkki Pirinen	Kaarlo Heikkinen	27
Elis Himanen	Tuomas Raunio	27
ARVID JÄRNEFELT	Leo Tolstoi	27
ARVID JÄRNEFELT	Hilja Haahti	27
Antti Ristioja	Matti Albert Wuori	27
Heikki Kiiskinen	Kyösti Kallio	27
Heikki Renvall	Lauri Rosendal	27
Emil VammasKosKi	Hilja Liinamaa	27
Antti Kaasalainen	Lauri Rosendal	27
Aapeli Hurme	Pietari Kontiainen	28
Jooseppi Rajala	Kalle Jäntti	28
George Sand	Walter Scott	28
Eero Erkko	Juho Snellman	28
A. Federley	Emil Wammaskoski	28
Gustaf Svanljung	Otto Fröjdman	28
Kalle Jäntti	Kalle Kantola	28
Ants Raudjalg	ARVID JÄRNEFELT	28
Ellen Suomela	Hilma Alanko	28
Heikki Kiiskinen	Otto Karhi	28
Greta Lipponen	Hanna Rautio	28
Hilja Pärssinen	Yrjö Sirola	28
Emil VammasKosKi	Päivärinta nuori	28
Voitto Eloranta	Väinö Tolkka	28
Aimo Ilmarinen	Heikki Renvall	28
Alli Nissinen	Hilja Haahti	28
Ida Lindroos	Mandi Lampén	28
Lauri Mäkinen	Miina Sillanpää	28
JOHN HABBERTON	Werner Anttila	29
Hilda Käkikoski	Wilho Reima	29
Ernst Grönberg	Matti Pieti	29
Mikko Knuutila	Pekka Pennanen	29
Karoliina Zacheus	Saima Huuskonen	29
Emil Wammaskoski	Urho Haapanen	29
Emilia Eklind	VENLA SAARINEN	29
Kaarlo Terhi	Miina Sillanpää	29
Alli Nissinen	Matti Pesonen	29
Alli Nissinen	Pekka Leppänen	29
Anni Lilja	Emil VammasKosKi	29
George Sand	Selma Lagerlöf	30
ANTTI MIKKOLA	Pekka Pennanen	30
Juho Snellman	Samuel Heiskanen	30
Emil Wammaskoski	Herman Widgren	30
Anna Kaitila	Emil VammasKosKi	30
Kalle Kantola	Karl Saaristo	30
ANTTI KORJONEN	Aukusti Jaska	30
Ellen Suomela	Maria Palo	30
Aksel Lindstedt	Antti Aaltonen	30
Emil VammasKosKi	Mikko Ilkka	30
Emil VammasKosKi	Urho Haapanen	30
Emil Lassi	Emil Wammaskoski	30
Aimo Ilmarinen	Antti Kaasalainen	30
Herman Widgren	Sohvi Kulovuori	31
Eino Leino	Hilja Haahti	31
Armas Raitio	Kustaa Metsola	31
Wilho Laine	Wäinö Tanner	31
Jonas Castren	Pekka Leppänen	31
Anna Karppi	Tiihonen Puijonkatu	31
Pertti Paimio	Pontus Artti	31
Emil VammasKosKi	Herman Vidgren	31
Anni Huotari	Maria Laine	31
Kaarlo Terhi	Lauri Lettomäki	31
Alli Nissinen	Samuel Heiskanen	31
Selma Lagerlöf	Walter Scott	32
Enok Blomberg	H. AHLQVIST	32
Kyösti Kanniainen	Pertti Pairnio	32
Asianajaja Viipuri	JOHANNES BROFELDT	32
ANTTI MIKKOLA	Pekka Leppänen	32
Anni Toivanen	Fredrika Miettinen	32
Eemil Suvanto	Leon Gestrin	32
Kalle Jäntti	Karl Saaristo	32
Hilma Räsänen	Otto Karhi	32
Emil Lassi	Herman Vidgren	32
Alli Nissinen	Eero Erkko	32
Alli Nissinen	Pekka Pennanen	32
Kyösti Kallio	Santeri Alkio	33
Kaapo Murros	Timo Korpimaa	33
Kyösti Kanniainen	Pontus Arttl	33
Jonas Castren	Mikko Knuutila	33
Jonas Castren	Pekka Pennanen	33
Hilma Alanko	Sandra Koskinen	33
Anni Swan	Helmi Setälä	33
Emil Wammaskoski	Hilja Liinamaa	33
Artur Jo- Hansson	Enok Blomberg	33
Aune Krohn	Ingeborg Maria	34
Kyösti Auer	Santeri Saarnijoki	34
Mikko Knuutila	Pekka Leppänen	34
Emil Wammaskoski	Mikko Ilkka	34
Einar Relander	Minna Canth	34
Aino Kallas	Eino Leino	34
Matti Kauppila	Matti Kiriä	34
Jalmari Hahl	Juhani Aho	34
Axel Wiklund	Eemil Suvanto	35
Eino Leino	Helmi Setälä	35
Antti Tolvanen	Eero Hahl	35
ANTTI MIKKOLA	Mikko Knuutila	35
A. Federley	Herman Vidgren	35
A. Federley	Herman Widgren	35
Anna Karppi	Saima Huuskonen	35
Akseli Lipponen	Väinö Kivilinna	35
Justus Ripatti	Taneli Nykänen	35
Anton Ukkola	Matti Kauppila	35
Anton Ukkola	Matti Kiriä	35
Herman Vidgren	Irene Mendelin	35
Anni Lilja	Emil Wammaskoski	35
Juhani Aho	Lucrezia Borg	36
Anton Mettälä	Matti Kauppila	36
Matti Kiriä	Tuomas Talsia	36
Edmond Andrån	Jalmari Finne	36
Anna Brännas	Justiina Huuskonen	36
Kyösti Vilkuna	Minna Canth	36
Anton Ukkola	Tuomas Talsia	36
Herman Vidgren	Sohvi Kulovuori	36
Ilmari Krohn	Mikael Nyberg	36
Alli Nissinen	Mikko Knuutila	36
Anton Mettälä	Tuomas Talsia	37
Anton Mettälä	Matti Kiriä	37
ANTTI MIKKOLA	Eero Erkko	37
Saima Nieminen	Suoma Henriksson	37
Aino Eronen	Laine I.	37
Antti Mikkonen	Matti Kähönen	37
Maiju Seppälä	Miina Sillanpää	37
GUY DE MAUPASSANTIN	Kasimir Leino	38
Juho Wuorikoski	Kotkaniemi Alavus	38
Juho Mäntylä	Kalle Sinivuori	38
Emil Wammaskoski	Irene Mendelin	38
Olga Helander Wikmanin	Suoma Henriksson	38
Anton Huotari	Kaapo Murros	38
Artur Jo- Hansson	H. AHLQVIST	38
Aimo Ilmarinen	Lauri Rosendal	38
Juhani Aho	Kaarle Krohn	39
Anton Mettälä	Anton Ukkola	39
Emil Wammaskoski	Päivärinta nuori	39
Anna Pihl	Ida Lindroos	39
Aino Eronen	Olga Leino	39
Matti Kauppila	Tuomas Talsia	39
Valde Hirvikanna	Valde Hirvikanta	40
Eero Erkko	Jonas Castren	40
ANTTI MIKKOLA	Juho Snellman	40
G. Försten	Mortimer Nykopp	40
Ernst Grönberg	Kaarle Silander	40
Aleksandra Gripenberg	Hilda Käkikoski	40
Birger Vegelius	Bruno Granit	40
Emil Lassi	Herman Widgren	40
Alli Nissinen	Jonas Castren	40
Anna Kaitila	Emil Wammaskoski	41
Lohi Rautalampi	O. Vallenius	41
Jonas Castren	Lucina Hagman	42
Anna Laekström	Axel Melander	42
Eero Hahl	Joachim Putkonen	42
Heikki Auvinen	Viktor Abramoff	42
Herman Vidgren	Päivärinta nuori	42
Anna Lackström	Axel Melander	43
Aleksis Kivi	Hemmo Kallio	43
A. Lind	Ellen Lindblom	43
Kyösti Kallio	Otto Karhi	44
A Nordberg	W. Cygnaeus	44
Kyösti Auer	Väinö Kivi	44
ANTTI MIKKOLA	Juho Kaskinen	44
G. Försten	W. Cygnaeus	44
Claes Lindell	Otto Fröjdman	44
Helmi Setälä	Hilja Haahti	44
Herman Widgren	Hilja Liinamaa	45
Juhani Aho	Santeri Ingman	45
Akseli Koponen	Otto Orasmaa	45
Juho Lepistö	Taneli Nykänen	45
Jonas Castren	Juho Snellman	45
Juho Snellman	Mikko Knuutila	45
Juho Snellman	Pekka Leppänen	45
Claes Lindell	Gustaf Svanljung	45
Antti Haapala	Santeri Alkio	46
Maria Laine	Miina Sillanpää	46
Anna Kaitila	Herman Vidgren	46
Aino Kallas	Ants Raudjalg	46
Herman Vidgren	Mikko Ilkka	46
Herman Vidgren	Hilja Liinamaa	46
Eino Leino	Juhani Aho	47
Eliel Vartiainen	Väinö Hämäläinen	47
Jalo Kalima	Leo Tolstoi	47
Alli Nissinen	ANTTI MIKKOLA	47
Herman Widgren	Urho Haapanen	48
Aatu Voutila Maaninka	Lohi Rautalampi	48
Kyösti Kanniainen	Pontus Artti	48
Hjalmar Suominen	IKE TURKU	48
ANTTI MIKKOLA	Lucina Hagman	48
Hilma Mattila	Suoma Henriksson	48
Aino Kallas	ARVID JÄRNEFELT	48
Herman Vidgren	Urho Haapanen	48
Eemeli Reuna	Santeri Saarnijoki	48
Anni Lilja	Herman Vidgren	48
Herman Widgren	Päivärinta nuori	49
A Nordberg	Mortimer Nykopp	49
O. Puustinen	Sofia Piippo	49
Juho Snellman	Pekka Pennanen	49
Pekka Leppänen	Pekka Pennanen	49
Hugo Sjöblom	Karl Friborg	49
Anton Kotonen	Paavo Pajnia	50
Sulo Vuolijoki	Y. Sirola	50
Heikki Auvinen	Josef Kaarna	50
Hilja Pärssinen	Maria Raunio	50
Eemeli Reuna	Väinö Kivi	50
ANTTI MIKKOLA	Jonas Castren	51
Emil Lassi	Sohvi Kulovuori	51
Anni Lilja	Herman Widgren	51
Herman Widgren	Mikko Ilkka	52
Herman Widgren	Irene Mendelin	52
Karolina Sacheus	Ulla Ropponen	52
Voitto Eloranta	Yrjö Sirola	52
Eino Leino	Jaana Rönty	53
Juho Lepistö	Justus Ripatti	53
Anton Kotonen	Paavo Pajala	53
Anna Kaitila	Herman Widgren	53
Laine I.	Olga Leino	53
Joachim Putkonen	Jonas Putkonen	53
Juho Hollo	Santeri Alkio	53
Albin Valjakka	Antero Ahde	54
Jalmari Finne	Maurice Ordonneau	54
Berndt Lindelöf	Vilho Selinheimo	54
Karolina Sacheus	Saima Huuskonen	54
A. Federley	Emil Lassi	55
Eemil Elo	Voitto Eloranta	55
Axel Holmström	Oskar Hakuikä	55
Hilja Pärssinen	Miina Sillanpää	57
A. Federley	Sohvi Kulovuori	58
Hilja Liinamaa	Sohvi Kulovuori	58
Juho Mali	Pekka Hirvonen	58
Hilja Pärssinen	Hilma Räsänen	58
Karoliina Zacheus	Ulla Ropponen	59
Juhani Aho	Selma Lagerlöf	60
Eemil Elo	Yrjö Sirola	60
Irene Mendelin	Sohvi Kulovuori	60
Einar Ahlman	Yrjö Pulkkinen	61
Anna Molin	Sandra Koskinen	61
A. Federley	Hilja Liinamaa	62
Erkki Pirinen	Isak Mehtonen	62
Anni Lilja	Sohvi Kulovuori	62
Anna Karppi	Karoliina Zacheus	63
Anna Karppi	Ulla Ropponen	63
Hannes Leiviskä	Toivo Helo	64
Einar Anthoni	Viktor Manner	64
Aksel Alanderin	Matti Pieti	65
Karolina Sacheus	Tiihonen Puijonkatu	65
Hannes Leiviskä	Pekka Brofeldt	66
A. Federley	Urho Haapanen	66
Päivärinta nuori	Sohvi Kulovuori	66
Mikko Ilkka	Sohvi Kulovuori	66
A. Federley	Päivärinta nuori	67
Ida Helenius	Laura Alenius	68
Rudolf Jack	Sigurd Rosenberg	68
A. Federley	Irene Mendelin	68
A. Federley	Mikko Ilkka	68
A. Federley	Anni Lilja	68
Anna Kaitila	Sohvi Kulovuori	68
Sohvi Kulovuori	Urho Haapanen	68
A. Kutvonen	Kirjakauppias J.	68
Aksel Almqvist	Uno Lagerblad	69
John Lamus	Rudolf Jack	69
Kustaa Hirviaho	Leon Gestrin	69
Timo Korpimaa	Tyko Varto	70
Emil Lassi	Irene Mendelin	70
Emil Lassi	Päivärinta nuori	70
Emil Lassi	Hilja Liinamaa	70
Saimi Huuskonen	Ulla Ropponen	72
Emil Lassi	Urho Haapanen	72
Emil Lassi	Mikko Ilkka	73
A. Federley	Anna Kaitila	75
Alexis Gripenberg	Georg Estlander	75
A. Lehmus	Saima Nieminen	76
Anna Kaitila	Emil Lassi	76
Alli Nissinen	Lucina Hagman	76
Kustaa Hirviaho	Matti Pesola	77
H. Haapalainen	Kusti Ronkainen	77
Alli Nissinen	Juho Snellman	77
Axel Wiklund	Kustaa Hirviaho	78
Leon Gestrin	Matti Pesola	80
Saima Huuskonen	Tiihonen Puijonkatu	81
Olga Helander	Suoma Henriksson	82
H. Haapalainen	Reinhold Korhonen	83
Hilja Liinamaa	Päivärinta nuori	83
Anton Huotari	Tyko Varto	84
Irene Mendelin	Urho Haapanen	84
John Kock	Katri Pöllänen	85
Päivärinta nuori	Urho Haapanen	85
Josef Kaarna	Viktor Abramoff	85
Anni Lilja	Emil Lassi	85
Hilma Mattila	Saima Nieminen	87
Irene Mendelin	Päivärinta nuori	87
Irene Mendelin	Mikko Ilkka	87
Hilja Liinamaa	Irene Mendelin	87
Anni Lilja	Irene Mendelin	88
Mikko Ilkka	Päivärinta nuori	89
Anni Lilja	Päivärinta nuori	89
Axel Wiklund	Matti Pesola	90
Hilja Liinamaa	Urho Haapanen	90
A. Lind	Ellen Lindholm	90
Arvi Björkman	Ossian Möller	91
Hilja Liinamaa	Mikko Ilkka	92
Axel Wiklund	Leon Gestrin	93
A Nordberg	G. Försten	94
Mikko Ilkka	Urho Haapanen	94
Anna Kaitila	Irene Mendelin	94
A. Lehmus	Hilma Mattila	95
Anna Kaitila	Urho Haapanen	96
Anna Kaitila	Hilja Liinamaa	96
Kyösti Kanniainen	Pertti Paimio	97
Saima Huuskonen	Ulla Ropponen	98
Anni Lilja	Urho Haapanen	98
Anna Kaitila	Mikko Ilkka	99
Anna Kaitila	Päivärinta nuori	99
Anni Lilja	Mikko Ilkka	99
Anni Lilja	Hilja Liinamaa	99
Eero Hahl	Jonas Putkonen	100
Tiihonen Puijonkatu	Ulla Ropponen	101
Joachim Putkonen	Kalle Niskasen	101
Anna Kaitila	Anni Lilja	103
Kusti Ronkainen	Reinhold Korhonen	105
Anton Huotari	Timo Korpimaa	106
A. Lehmus	Olga Helander	107
Arne Lund	Rudolf Jack	118
Pekka Brofeldt	Toivo Helo	119
Eino Voionmaa	Heikki Impivaara	122
Anton Kotonen	Paavo Pajula	129
Olga Helander	Saima Nieminen	131
John Lamus	Sigurd Rosenberg	139
Hilma Mattila	Olga Helander	149
Arne Lund	John Lamus	159
Allan Serlachius	Otto Hyyry	181
Arne Lund	Sigurd Rosenberg	192
Valde Hirvikanta	Valde von Hellens	205
Santeri Saarnijoki	Väinö Kivi	207
Antti Kinnunen	Hugo Korpela	265
