Source	Target	Weigth
Paul Wahl	Yrjö Koskinen	7
Aleksandra Elfvingin	J. Pelkonen	7
Aleksandra Elfvingin	Jenny Löthmanin	7
Aleksandra Elfvingin	Emely Grönroosin	7
Aleksandra Elfvingin	O. Granströmin	7
Wilhelm Kammoa	Wilhelm Kommonen	7
Georg Öhman	Herra A	7
Karl König	Karl Söder-	7
Karl Boström Lars Krogius	Petter Parwiainen Joensuu	7
Axel Palmroos	Lars Krogius	7
H. Eklund	Viktor Eki	7
Arwid Nyberg	Magnus Gadd	7
Alfred Björksten	Joh:s. Paganus	7
Alfred Silfverberg	Oskar Hedlund	7
Alfred Silfverberg	U. Baarman	7
Olli Wuori	Tom Savyer	7
Tyyni Haaparanta	Tyyni Marianham	7
Karl Julin	Karl Sjöblom	7
Lars Krogius	Sven Dulva	7
Carl Dimpker	William Stolpe	7
Carl Dimpker	Magnus Stackelberg	7
Hugo Linden	Lars Homen	7
Edvard Nyström	Karl Sjöblom	7
Edvard Nyström	Johan Eklund	7
Emil Hougberg	Gustaf SueksdorflT	7
Emil Hougberg	Lauri Kiwekäs	7
Jenny Löthmanin	J. Pelkonen	7
Don Juan	Herrat Carl	7
Axel Pihlgren	Oskar Lindblad	7
Adolf Allardt	William Stolpe	7
Adolf Allardt	Uno Wendell	7
Adolf Allardt	Carl Dimpker	7
Adolf Allardt	John Thodén	7
C. Wikström	Hugo Lignell	7
Elis Saxberg	Victor Blomberg	7
Fredrik Liljeros	Oskar Palmgren	7
Johan Eklund	Karl Julin	7
Karl Nyström	Karl Söder-	7
Emil Wesander	John Sergeeff	7
O. Tornberg	Sven Bufva	7
O. Tornberg	Å. Tornberg	7
Otto Björkell	Samuel Kyander	7
Emil af Forseiles	Gösta Sundman	7
B. Nyberg	W. Roos	7
B. Nyberg	Petter Parviainen Joki	7
Robert Kajanus	William Shakespeare	7
John Sergeeff	Oskar Berglund	7
Aina Lagerblad	Herra A	7
Kaarlo Forsman	Robert Kajanus	7
A. Almberg	I. Krohn	7
A. Klami	H. Rosenbröijer	7
Johannes Feodoroff	Viktor Westerlund	7
Kaarlo Castren	Petter Parviainen Joki	7
Kaarlo Castren	Lars Krogius	7
Elias Lönnrot	Esa Savolainen	7
Elias Lönnrot	Oskar Hedlund	7
Frans Stenroos	Johan Eklund	7
Frans Stenroos	Karl Sjöblom	7
O. Jacobsén	Petter Parwiainen Joensuu	7
August Åkerberg	Oskar Palmgren	7
Petter Parviainen Joki	U. Baarman	7
John Thodén	William Stolpe	7
Carl Franck	CARL KORSMÄN	7
I. Aspelin	J. Lang	7
A. Schlyterin	Lina Sundman	7
A. Schlyterin	J. Pinellon	7
John Good	O. Tornberg	7
Emely Grönroosin	Lina Sundman	7
Emely Grönroosin	J. Pinellon	7
Ida Aalberg	Ida Aalbergin	7
Emil af Forselles	Emil Hougberg	7
Martinson Pietari	Petter Parwiaincn Joensuu	7
Gustaf Sncksdorff	Theodor Löfftrö	7
Georg Berg	Hrat John	7
Uno Wendell	William Stolpe	7
Betty Kinnunen	Eero Järvi	7
Cletns Ahlman	Ernst Borenius	8
Tyyni Oulu	Tyyni Sortawala	8
Henrik Ibsen	Hilda Asp	8
Frans Ludwig	Pyhä Raamattu	8
Oskar Castren	W. Couper	8
Georg Bergh	Petter Parviainen Joki	8
Edwin Arppe	Theodor Löfströ	8
Edwin Arppe	Gustaf Sucksdorff	8
John Stenbergin	Wilhelm Kommonen	8
Tyyni Marianham	Tyyni Tartto	8
Lars Homen	Mauritz Hallberg	8
Tyyni Tartto	Tyyni Waasa	8
Cletus Ahlman	Emil Hougberg	8
Henrik Aminoff	Ludvig Ahlqvist	8
Herra Fr	Leon Gestrin Turku	8
Herra Fr	John Blomström Pietarsaari	8
Herra Fr	Viktor Weurlander	8
J. Pelkonen	Lina Sundman	8
J. Pelkonen	J. Pinellon	8
Gustaf SueksdorfT	Lauri Kiwekäs	8
J. Tornberg	O. Jacobsén	8
Alfred Fredrik Lindberg	Fredrik Liljeros	8
CARL KORSMÄN	Henrik Backlund	8
CARL KORSMÄN	Hugo Lignell	8
CARL KORSMÄN	Samuel Kyander	8
CARL KORSMÄN	Otto Alcenius	8
Joh:s. Paganus	Otto Björkell	8
Adolf Kolström	Emil Wesander	8
Adolf Kolström	Ludvig Ahlqvist	8
Adolf Kolström	Adolf Orrman	8
John Lindbäck	Otto Wendelin	8
Gustaf Erholm	I. Hedström	8
Gustaf Erholm	Martin Ericsson	8
Oskar Tornberg	Rudolf Lindström Viipuri	8
Ernst Hedman	Lars Krogius	8
Carl Jacobsen	Lars Krogius	8
Hugo Lignell	Otto Björkell	8
H. Granberg	O. Jacobsén	8
H. Granberg	John Good	8
Leon Gestrin Turku	Viktor Weurlander	8
Aleksandra Hambergin	J. Pelkonen	8
Aleksandra Hambergin	Jenny Löthmanin	8
Aleksandra Hambergin	O. Granströmin	8
Gustaf Dahl	Gustaf Dahlbergin	8
ADOLF TÖRNGREN	A. Klami	8
Axel Lucander	Victor Sarelius	8
Aleksandra Elfvingin	Aleksandra Hambergin	8
Aleksandra Elfvingin	Lina Sundman	8
Aleksandra Elfvingin	J. Pinellon	8
Henrik Backlund	Samuel Kyander	8
Tyyni Arkangel	Tyyni Oulu	8
Nissilä Utin	Olga Sarell	8
Karl Boström Lars Krogius	Lars Krogius	8
Martti Luther	Martti Lutherus	8
John Blomström Pietarsaari	Leon Gestrin Turku	8
John Blomström Pietarsaari	Viktor Weurlander	8
Adolf Orrman	Karl Söder-	8
Adolf Orrman	Henrik Aminoff	8
Carl Bore-	Elias Lönnrot	8
Georg Segerstråle	Robert Kajanus	8
Karl Söder-	Ludvig Ahlqvist	8
Alfred Björksten	C. Wikström	8
Alfred Björksten	Victor Sarelius	8
Alfred Silfverberg	Georg Bergh	8
Samuel Kyander	Victor Sarelius	8
Gustaf Forsell	Johan Eklund	8
Gustaf Forsell	Johannes Feodoroff	8
Lars Krogius	Petter Parwiainen	8
O. Th	Petter Parwiainen Joensuu	8
Jenny Löthmanin	Lina Sundman	8
Jenny Löthmanin	O. Granströmin	8
Jenny Löthmanin	J. Pinellon	8
Leon Gestrin	Magnus Stackelberg	8
Kilpi nuori	Viktor Ek'in	8
Kilpi nuori	Minna Canth	8
C. Wikström	Oskar Hakuikä	8
C. Wikström	Samuel Kyander	8
C. Wikström	Otto Björkell	8
C. Wikström	Joh:s. Paganus	8
O Thornberg	W. Roos	8
Tyyni Hankoniemi	Tyyni Oulu	8
Tyyni Hankoniemi	Tyyni Tampere	8
Akseli Lilius	Wilho Soini	8
Johan Eklund	Johannes Feodoroff	8
Emil Wesander	Karl Nyström	8
Emil Wesander	Karl Söder-	8
Emil Wesander	Henrik Aminoff	8
Emil Wesander	Karl König	8
B. Nyberg	Sven Dufva	8
Karl Pihl	W. Krogerus	8
Tyyni Jyväskylä	Tyyni Kuopio	8
Oskar Hakuikä	Victor Sarelius	8
David Copperfield	Otto Ludwig	8
Carl Stenqvist	Magnus Stackelberg	8
Carl Stenqvist	Elis Saxberg	8
Lina Sundman	O. Granströmin	8
Otto Alcenius	Samuel Kyander	8
Joel Hedström	Matti Niemelä	8
Joel Hedström	Martin Ericsson	8
Emil Tollander	Sören Berner	8
Georg Ebers	Waldemar Churberg	8
Elias Lönnrot	Yrjö Koskinen	8
Frans Stenroos	Gustaf Forsell	8
O. Jacobsén	O. Tornberg	8
Petter Parviainen Joki	Richard Hindström	8
Carl Franck	Oskar Hakuikä	8
Carl Franck	Samuel Kyander	8
Emil af Forselles	Henrik O. Wrede	8
John Tornberg	Lars Kroglus	8
J. Pinellon	O. Granströmin	8
Betty Kinnunen	Viktor Ek'in	8
Herrat Carl	Paul Wahl	9
Arvid Granit	Pennanen Kesälahti	9
Edvin Arpi	Gustaf SueksdorfT	9
Edvin Arpi	Emil Hougberg	9
Oskar Castren	Victor Ek	9
Edwin Arppe	Gustaf SueksdorfT	9
Edwin Arppe	Gustaf SueksdorflT	9
Edwin Arppe	Theodor Löfftrö	9
Tyyni Marianham	Tyyni Tampere	9
Henrik Aminoff	John Sergeeff	9
Henrik Aminoff	Oskar Berglund	9
A. af Heurlin	J. Lang	9
J. Tornberg	Petter Parviainen Joki	9
I. Forsman	I. Krohn	9
CARL BORENIUS	Paul Wahl	9
CARL BORENIUS	W. Couper	9
Joh:s. Paganus	Victor Sarelius	9
Joh:s. Paganus	Otto Alcenius	9
Adolf Kolström	John Sergeeff	9
Adolf Kolström	Oskar Berglund	9
Carl Jacobsen	Sören Berner	9
Hugo Lignell	Samuel Kyander	9
A. Nyström	B. Nyberg	9
A. Nyström	C. Bergman	9
Gösta Sundman	Theodor Löfftrö	9
Aleksandra Hambergin	Lina Sundman	9
Aleksandra Hambergin	J. Pinellon	9
I. Hedström	Martin Ericsson	9
Tyyni Kuopio	Tyyni Oulu	9
Gustaf Dahl	Wilhelm Carlsson-wainaan	9
Axel Lucander	C. Wikström	9
Axel Lucander	Samuel Kyander	9
Henrik Backlund	Joh:s. Paganus	9
Tyyni Arkangel	Tyyni Haaparanta	9
Karl König	Ludvig Ahlqvist	9
Karl König	Oskar Berglund	9
Axel Palmroos	Otto Hjelt	9
Waldemar Churberg	Walter Scott	9
John Stenberg	Walter Scott	9
Adolf Orrman	Karl König	9
Adolf Orrman	Emil Wesander	9
Adolf Orrman	Karl Nyström	9
Karl Söder-	Oskar Berglund	9
Alfred Björksten	Otto Björkell	9
Alfred Silfverberg	J. Tornberg	9
Lucina Hagman	Wilho Soini	9
Tyyni Haaparanta	Tyyni Sortawala	9
Gustaf Forsell	Karl Sjöblom	9
Lars Krogius	Lars Kroglus	9
Lars Krogius	Woldemar Couper	9
Lars Krogius	Sven Bufva	9
Lars Krogius	Viktor Eki	9
Carl Dimpker	Elis Saxberg	9
Carl Dimpker	Leon Gestrin	9
A. Tornberg	Viktor Eki	9
Karl Boström	Petter Parwiainen Joensuu	9
Karl Boström	Lars Krogins	9
Don Juan	I. Lindqwift	9
Kilpi nuori	Lars Krogius	9
C. Wikström	Victor Sarelius	9
Elis Saxberg	Uno Wendell	9
Elis Saxberg	John Thodén	9
Georg Sergeeff	Karl Boström	9
Tyyni Hankoniemi	Tyyni Kuopio	9
Tyyni Hankoniemi	Tyyni Sortawala	9
Fredrik Liljeros	Viktor Ekroos	9
Akseli Lilius	Eliel Aspelin	9
Johan Eklund	Karl Sjöblom	9
Karl Nyström	Ludvig Ahlqvist	9
Karl Nyström	Oskar Berglund	9
Emil Wesander	Ludvig Ahlqvist	9
Otto Björkell	Victor Sarelius	9
Oskar Hakuikä	Otto Björkell	9
David Copperfield	Nikolai Gogol	9
Carl Stenqvist	Leon Gestrin	9
John Sergeeff	Karl König	9
John Sergeeff	Karl Nyström	9
Oskar Lindblad	Viktor Ekroos	9
Aina Lagerblad	Georg Öhman	9
A. Klami	Oskar Lindblad	9
A. Klami	Oskar Rundberg	9
A. Klami	Ivar Niska	9
Jaakko Pokki	Olga Sarell	9
Elias Lönnrot	J. Hoffman	9
Elias Lönnrot	Wilhelm Kommonen	9
Elias Lönnrot	Hugo Lignell	9
Charles Dickens	Otto Ludwig	9
Carl Franck	C. Wikström	9
Carl Franck	Otto Björkell	9
Carl Franck	Joh:s. Paganus	9
Georg Linden	Magnus Stackelberg	9
Julius Åkerman	Otto Wendelin	9
Julius Åkerman	Matti Niemelä	9
Julius Åkerman	Martin Ericsson	9
Lars Krogins	Victor Ek	9
Emil af Forselles	Lauri Kiwekäs	9
Emil af Forselles	Lars Krogius	9
Martinson Pietari	Oskar Tornberg	9
John Tornberg	J. Tornberg	9
Jaakko Foröman	Wilho Soini	9
J. Pinellon	Lina Sundman	9
Arvid Granit	Paul Wahl	10
Karl Elmgren'in	Theodor Thormanln	10
A. Aspelin	I. Aspelin	10
Emil Ljungberg	Ksrl Boström	10
Emil Ljungberg	Petter Parviainen Joki	10
Lars Homen	Oskar Lindblad	10
Lars Homen	Wilhelm Kommonen	10
John Sjödahl	Karin Fontell	10
John Sjödahl	Victor Nyman	10
CARL BORENIUS	Oskar Hedlund	10
CARL KORSMÄN	Oskar Hakuikä	10
Gustaf Erholm	John Lindbäck	10
Oskar Tornberg	Rudolf Lindström	10
Oskar Tornberg	Petter Parwiaincn Joensuu	10
Carl Jacobsen	Wilhelm Kommonen	10
ADOLF TÖRNGREN	Wilhelm Kommonen	10
Axel Lucander	CARL KORSMÄN	10
Axel Lucander	Otto Björkell	10
Henrik Backlund	Karin Fontell	10
Henrik Backlund	John Sjödahl	10
Henrik Backlund	Victor Nyman	10
Henrik Backlund	Victor Sarelius	10
Adolf Orrman	Ludvig Ahlqvist	10
Adolf Orrman	Oskar Berglund	10
Alfred Björksten	CARL KORSMÄN	10
Alfred Björksten	Samuel Kyander	10
Alfred Silfverberg	Rudolf Lindström Viipuri	10
Alfred Silfverberg	Karl Boström	10
Juhani Aho	Wilho Soini	10
Juhani Aho	Minna Canth	10
Tyyni Haaparanta	Tyyni Tampere	10
H. Rosenbröijer	Ivar Niska	10
A. Tornberg	Petter Parviainen Joki	10
A. Tornberg	Petter Parwiainen Joensuu	10
A. Tornberg	Hrat John	10
A. Tornberg	C. Bergman	10
Karl Boström	Viktor Ek	10
Don Juan	Hugo Lignell	10
Kilpi nuori	Robert Kajanus	10
C. Wikström	Otto Alcenius	10
Ludvig Ahlqvist	Oskar Berglund	10
Emil Wesander	Oskar Berglund	10
B. Nyberg	H. Granberg	10
Oskar Hakuikä	Samuel Kyander	10
Oskar Hakuikä	Otto Alcenius	10
Otto Alcenius	Victor Sarelius	10
Kaarlo Forsman	Margaretha Ida Aalberg	10
A. Almberg	Wilho Soini	10
Johannes Feodoroff	Karl Sjöblom	10
Gustaf Lundgren	Lars Krogius	10
Elias Lönnrot	Pennanen Kesälahti	10
I. Lindqwift	W. Couper	10
Charles Dickens	Waldemar Churberg	10
Charles Dickens	David Copperfield	10
Carl Franck	Hugo Lignell	10
Carl Franck	Victor Sarelius	10
Karin Fontell	Victor Nyman	10
Georg Linden	Leon Gestrin	10
Georg Linden	John Thodén	10
Georg Linden	Uno Wendell	10
Julius Åkerman	Oskar Thil	10
W. Couper	Victor Ek	10
Lari Krogius	Lars Krogius	10
Gustaf Sncksdorff	Lauri Kiwekäs	10
Israel Hovi	Victor Ek	10
Emil Wesander'in	Lars Homen	11
Tyyni Oulu	Tyyni Tartto	11
Konrad Freese	Lars Krogius	11
Henrik Ibsen	Robert Kajanus	11
Esa Savolainen	Lars Krogius	11
Georg Bergh	Hrat John	11
Emil Ljungberg	Hrat John	11
Anton Lindeberg'in	Emil Hagelbergin	11
Cletus Ahlman	Ernst Borenius	11
Henrik Aminoff	Karl König	11
Henrik Aminoff	Karl Nyström	11
Matti Niemelä	Oskar Thil	11
John Sjödahl	Lars Krogius	11
Mark Twain	Olli Wuori	11
CARL BORENIUS	Don Juan	11
CARL KORSMÄN	Lars Krogius	11
Adolf Kolström	Karl König	11
Adolf Kolström	Karl Nyström	11
Adolf Kolström	Henrik Aminoff	11
John Lindbäck	Martin Ericsson	11
Christian Franck	Ernst Wahlberg	11
Hrat John	U. Baarman	11
Hrat John	Petter Parwiainen Joensuu	11
Niilo Sala	Robert Kajanus	11
Hugo Lignell	Paul Wahl	11
Hugo Lignell	Oskar Hakuikä	11
Hugo Lignell	Otto Alcenius	11
Gösta Sundman	Gustaf Sncksdorff	11
I. Hedström	John Lindbäck	11
Tyyni Kuopio	Tyyni Sortawala	11
Axel Lucander	Carl Franck	11
Henrik Backlund	Hugo Lignell	11
Henrik Backlund	Oskar Hakuikä	11
Oskar Thil	Otto Wendelin	11
Alfred Björksten	Carl Franck	11
Alfred Silfverberg	Israel Hovi	11
Alfred Silfverberg	Emil Ljungberg	11
Olli Wuori	Waldemar Seier	11
U. Baarman	Viktor Eki	11
Tyyni Haaparanta	Tyyni Kuopio	11
Hilda Asp	Robert Kajanus	11
Lars Krogius	Petter Blomqvist	11
Carl Dimpker	Victor Blomberg	11
A. Tornberg	W. Roos	11
Karl Boström	Sven Dufva	11
Emil Hougberg	Ernst Borenius	11
Axel Lille	Magnus Gadd	11
Don Juan	Victor Ek	11
C. Wikström	Henrik Backlund	11
O. Tornberg	Petter Parviainen Joki	11
Tyyni Jyväskylä	Tyyni Sortawala	11
Tyyni Jyväskylä	Tyyni Tartto	11
Carl Stenqvist	Victor Blomberg	11
A. Almberg	Jaakko Forsman	11
Wilhelm Kommonen	Wilhelm Kommosella	11
Minna Canth	Robert Kajanus	11
I. Lindqwift	Paul Wahl	11
Charles Dickens	Nikolai Gogol	11
John Good	U. Baarman	11
Oskar Palmgren	Viktor Ekroos	11
Georg Linden	Victor Blomberg	11
Viktor Ekroos	Wilhelm Kommonen	11
C. Hoffman	Emil Nyqvist	11
John Tornberg	Petter Parviainen Joki	11
Martin Ericsson	Oskar Thil	11
Pennanen Kesälahti	W. Couper	11
Nikolai Gogol	Otto Ludwig	11
Georg Wentzel	Petter Blomqvist	12
Georg Wentzel	John Sjödahl	12
Edwin Arppe	Theodor Löfftröm	12
Matti Niemelä	Otto Wendelin	12
John Sjödahl	Petter Blomqvist	12
CARL BORENIUS	H. Rosenbröijer	12
Christian Franck	Gustav Paulig	12
Hra Ravander	Stjernvall Porvoo	12
Gösta Sundman	Gustaf SueksdorflT	12
Axel Lucander	Oskar Hakuikä	12
Fridolf Zetterman	Lang H	12
Henrik Backlund	Otto Björkell	12
Karl König	Karl Nyström	12
H. Eklund	John Good	12
Alfred Björksten	Henrik Backlund	12
Alfred Björksten	Otto Alcenius	12
Juhani Aho	Juho Reijonen	12
Tyyni Haaparanta	Tyyni Hankoniemi	12
Alfred Söderberg	Lars Krogius	12
H. Rosenbröijer	Oskar Castren	12
A. Tornberg	John Good	12
Karl Boström	Robert Kajanus	12
Matti Maikki	Otto Gummerus	12
Tyyni Hankoniemi	Tyyni Tartto	12
B. Nyberg	Viktor Eki	12
Carl Stenqvist	Uno Wendell	12
A. Klami	CARL BORENIUS	12
A. Klami	Oskar Castren	12
A. Klami	Elias Lönnrot	12
Tyyni Tampere	Tyyni Tartto	12
Emil Tollander	Wilhelm Kommonen	12
Elias Lönnrot	H. Rosenbröijer	12
Charles Dickens	Walter Scott	12
John Thodén	Victor Blomberg	12
Carl Franck	Henrik Backlund	12
Carl Franck	Otto Alcenius	12
John Good	J. Tornberg	12
Georg Berg	U. Baarman	12
Georg Berg	John Good	12
Uno Wendell	Victor Blomberg	12
Israel Hovi	Petter Parwiainen Joensuu	12
Gustave Doré'n	Pyhä Raamattu	13
Edwin Arppe	Lauri Kiwekäs	13
C. Bergman	John Tornberg	13
Cletus Ahlman	Rosina Heikel	13
I. Forsman	O. Donner	13
G. Johansson	I. Forsman	13
A. Nyström	O. Tornberg	13
H. Granberg	Hrat John	13
Victor de	Victor Höckert	13
Tyyni Kuopio	Tyyni Tartto	13
Axel Lucander	Henrik Backlund	13
Axel Lucander	Hugo Lignell	13
Axel Lucander	Otto Alcenius	13
Tom Savyer	Waldemar Seier	13
H. Eklund	Hrat John	13
Alfred Björksten	Oskar Hakuikä	13
Oskar Lilius	Petter Blomqvist	13
Carl Dimpker	Uno Wendell	13
Axel Pihlgren	Wilhelm Kommonen	13
B. Nyberg	Georg Berg	13
Oskar Hedlund	Otto Gummerus Ranta	13
Carl Stenqvist	John Thodén	13
Emil Hagelbergin	Kustaa Ojasen	13
John Good	Petter Parwiainen Joensuu	13
Petter Parwiainen Joensuu	Rudolf Lindström Viipuri	13
Georg Berg	H. Granberg	13
Arvid Granit	Victor Ek	14
John Sjödahl	Oskar Lilius	14
J. Tornberg	Sven Dufva	14
Jaakko Forsman	Yrjö Koskinen	14
I. Krohn	O. Donner	14
A. Nyström	H. Eklund	14
Leon Gestrin Turku	Stjernvall Porvoo	14
Aron Sipari	Rudolf Lindström	14
Tyyni Arkangel	Tyyni Tartto	14
Stjernvall Porvoo	W. Krogerus	14
Alfred Björksten	Hugo Lignell	14
Alfred Silfverberg	Hrat John	14
Victor Ek	Viktor Ek	14
Tyyni Haaparanta	Tyyni Oulu	14
Sven Dufva	U. Baarman	14
Lars Krogius	Wilhelm Kommonen	14
Carl Dimpker	John Thodén	14
Karl Boström	U. Baarman	14
Emil Hougberg	Rosina Heikel	14
Tyyni Sortawala	Tyyni Tartto	14
O. Tornberg	Viktor Eki	14
Elias Lönnrot	Victor Ek	14
John Thodén	Uno Wendell	14
Petter Parwiainen Joensuu	W. Roos	14
Martin Ericsson	Otto Wendelin	14
Martin Ericsson	Matti Niemelä	14
Arvid Granit	J. Hoffman	15
Georg Wentzel	Konrad Freese	15
Oskar Castren	Paul Wahl	15
Georg Bergh	John Good	15
Anton Lindeberg'in	Emil Wesander'in	15
CARL BORENIUS	Oskar Lindblad	15
Oskar Tornberg	Victor Ek	15
Wilho Soini	Yrjö Koskinen	15
Hra Ravander	Leon Gestrin Turku	15
Hra Ravander	W. Krogerus	15
Otto Ravander	W. Krogerus	15
Karl Boström Lars Krogius	O. Th	15
Alfred Björksten	Axel Lucander	15
Karl Boström	O. Jacobsén	15
Emil Nyqvist	Wilhelm Kommonen	15
Georg Berg	O. Tornberg	15
Arvid Granit	Elias Lönnrot	16
Oskar Castren	Oskar Lindblad	16
Edwin Arppe	Gustaf Sncksdorff	16
Gösta Sundman	Rosina Heikel	16
Henrik Backlund	Otto Alcenius	16
Alfred Silfverberg	A. Tornberg	16
Alfred Silfverberg	W. Roos	16
Lars Krogius	Robert Kajanus	16
B. Nyberg	Karl Boström	16
Oskar Lindblad	Sven Dufva	16
Ernst Wahlberg	Gustav Paulig	16
Mark Twain	Tom Savyer	17
Axel Lilius	Konrad Freese	17
A. Nyström	A. Tornberg	17
Gustaf von Numers	Niilo Sala	17
Alfred Silfverberg	Oskar Castren	17
Alfred Silfverberg	CARL BORENIUS	17
Sören Berner	Wilhelm Kommonen	17
Lars Krogius	O. Th	17
Lang H	Lars Krogius	17
A. Tornberg	Herman Eklund	17
Don Juan	Oskar Castren	17
Georg Sergeeff	Lars Krogius	17
Herman Eklund	John Tornberg	17
Otto Alcenius	Otto Björkell	17
I. Lindqwift	Lars Krogius	17
Herrat Carl	Lars Krogius	18
Emil Wesander'in	Kustaa Ojasen	18
Konrad Freese	Oskar Lilius	18
Frans Ludwig	Gustaf Dahl	18
Edwin Arppe	O. Kandidaatti	18
Edwin Arppe	Emil Hougberg	18
Lars Homen	Viktor Ekroos	18
J. Tornberg	W. Roos	18
Gösta Grotenfelt	Nils Grotenfelt	18
Hrat John	O. Tornberg	18
H. Granberg	Karl Boström	18
Alfred Silfverberg	A. Schalien	18
Alfred Silfverberg	Elias Lönnrot	18
Aleksander Heyno	Woldemar Couper	18
Aleksander Heyno	Esa Savolainen	18
U. Baarman	W. Roos	18
Leon Gestrin	W. Krogerus	18
Leon Gestrin	Otto Ravander	18
B. Nyberg	John Tornberg	18
A. Schalien	Petter Parwiainen Joensuu	18
Georg Berg	H. Eklund	18
Emil Ljungberg	Lars Krogius	19
Mark Twain	Waldemar Seier	19
Leon Gestrin Turku	W. Krogerus	19
Paul Wahl	Victor Ek	19
Alfred Silfverberg	Petter Parwiainen	19
Karl Boström	O. Tornberg	19
O Thornberg	U. Baarman	19
Carl Stenqvist	Georg Linden	19
A. Nyström	Lars Krogius	20
Gösta Sundman	Theodor Löfftröm	20
H. Eklund	Karl Boström	20
Tyyni Haaparanta	Tyyni Tartto	20
Lars Krogius	O. Jacobsén	20
Carl Dimpker	Carl Stenqvist	20
Carl Dimpker	Georg Linden	20
Don Juan	Elias Lönnrot	20
B. Nyberg	J. Tornberg	20
John Good	Karl Boström'ille	20
Emil Nyqvist	Oskar Lindblad	20
Edvin Arpi	Gösta Sundman	21
Axel Lilius	Lars Krogius	21
Hrat John	J. Tornberg	21
Eliel Aspelin	Jaakko Forsman	21
Lars Krogius	Petter Parviainen Joki	21
A. Broberg	Alfred Silfverberg	21
A. Tornberg	Georg Berg	21
Herman Eklund	Petter Parwiainen Joensuu	21
Elias Lönnrot	Oskar Lindblad	21
Emil af Forselles	Gustaf Sucksdorff	21
Georg Berg	J. Tornberg	21
Georg Berg	Karl Boström	21
Edvin Arpi	Lauri Kiwekäs	22
Hrat John	O. Jacobsén	22
A. Nyström	John Tornberg	22
Alfred Silfverberg	Rudolf Lindström	22
Lars Krogius	O Thornberg	22
A. Broberg	Petter Parwiainen Joensuu	22
A. Tornberg	Karl Boström	22
Alfred Söder-	Elias Lönnrot	22
Elias Lönnrot	Paul Wahl	22
A. Schalien	U. Baarman	22
Eemil Snellman	Kaarlo Castren	23
Emil Ljungberg	Georg Bergh	23
Oskar Tornberg	Viktor Ek	23
ADOLF TÖRNGREN	Oskar Lindblad	23
John Good	Karl Boström Lars Krogius	23
A. Schalien	O Thornberg	23
Georg Berg	Lars Krogius	23
Paul Wahl	Pennanen Kesälahti	24
Karl Boström	Karl Boström'ille	24
B. Nyberg	U. Baarman	24
Karl Boström'ille	Lars Krogius	24
Alfred Norrmen	Lars Homen	25
Lars Krogius	W. Couper	25
A. Tornberg	H. Granberg	25
John Good	O. Th	25
Charles H. Eden	Martti Mestari	26
J. Tornberg	Karl Boström	26
Axel Lilius	Georg Wentzel	26
Lars Krogius	Oskar Tornberg	26
Alfred Söder-	Herrat Carl	26
Petter Parwiainen Joensuu	Rudolf Lindström	26
Georg Wentzel	Lars Krogius	27
H. Granberg	O Thornberg	27
H. Eklund	Petter Parwiainen Joensuu	27
Alfred Silfverberg	H. Granberg	27
Alfred Silfverberg	Herman Eklund	27
A. Tornberg	Sven Dufva	27
Karl Boström	Victor Ek	27
Herman Eklund	Sven Dufva	27
Charles Dickens	Charles H. Eden	27
H. Eklund	O Thornberg	28
O Thornberg	O. Tornberg	28
O. Tornberg	Petter Parwiainen Joensuu	28
H. Granberg	Petter Parwiainen Joensuu	29
Alfred Silfverberg	H. Eklund	29
Charles Dickens	Martti Mestari	29
B. Nyberg	H. Eklund	30
John Tornberg	U. Baarman	30
Arvid Granit	Lars Krogius	31
J. Tornberg	O Thornberg	31
Axel Lilius	Oskar Lilius	31
G. Johansson	H. Räbergh	31
Oskar Tornberg	Petter Parwiainen Joensuu	31
Alfred Silfverberg	O. Tornberg	31
Lars Krogius	Oskar Lilius	31
Ernst Borenius	Rosina Heikel	31
A. Tornberg	B. Nyberg	31
B. Nyberg	Lars Krogius	31
John Tornberg	Petter Parwiainen Joensuu	31
Lars Krogius	Pehr Brahe	32
Hrat John	Karl Boström	33
Eliel Aspelin	Wilho Soini	33
Don Juan	Lars Krogius	33
Sven Dufva	W. Roos	35
Lars Krogius	Paul Wahl	35
A. Broberg	Lars Krogius	35
Petter Parwiainen Joensuu	Sven Dufva	35
A. Schalien	J. Tornberg	35
Ivar Niska	Oskar Castren	36
Gösta Sundman	Lauri Kiwekäs	36
Alfred Silfverberg	John Tornberg	36
REN G.	Wilho Soini	36
Georg Wentzel	Oskar Lilius	37
Georg Bergh	Lars Krogius	37
Edwin Arppe	Emil af Forselles	37
CARL BORENIUS	Ivar Niska	38
Alfred Silfverberg	Sven Dufva	38
Lars Krogius	Petter Parwiainen Joensuu	39
Emil Hougberg	Gösta Sundman	40
A. Schalien	W. Roos	40
Lars Krogius	W. Roos	41
A. Broberg	W. Roos	41
Oskar Lindblad	Wilhelm Kommonen	41
Emil af Forselles	Gösta Sundman	41
B. Löfgren	Wilho Soini	42
H. Granberg	U. Baarman	43
Lars Krogins	Lars Krogius	43
Fridolf Zetterman	Lars Krogius	44
Alfred Silfverberg	Petter Parviainen Joki	44
Lars Krogius	Viktor Ek	44
A. Tornberg	John Tornberg	44
Elias Lönnrot	Ivar Niska	44
Kristofer Janson	Mauri Jokai	44
A. Tornberg	U. Baarman	45
Hrat John	Lars Krogius	46
A. Tornberg	O. Tornberg	46
